Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
0.013349249,0.002178848,0.025263683,0.008007876,0.123066881,0.015436804,0.013070046,0.005023371,0.001288746,0.0898326,0.028134072,0.003631921,0.003219583,0.044710511,0.018069833,0.007013548,0.006821073,0.009181745,0.013041136,0.003866238,0.025985655,0.022796503,0.046091311,0.015924458,0.006767819,0.016294954,0.002747144,0.004988375,0.010216394,0.005688285,0.037796625,0.005887607,0.053235711,0.027304832,0.001644026,0.037254195,0.009199243,0.009367373,0.042495907,0.003474441,0.013343923,0.001869975,0.016376356,0.074263422,0.005906626,0.00236828,0.028754101,0.014672229,0.005078907,0.016199858
0.013443072,0.001677338,0.020368392,0.00781273,0.120385956,0.022153295,0.012474989,0.003712664,0.000964721,0.089639246,0.02913828,0.007978279,0.003362239,0.044734328,0.017487674,0.007393395,0.006772377,0.009588388,0.012907769,0.003888297,0.027302957,0.022220523,0.047141089,0.015702772,0.006621954,0.016096055,0.002769792,0.004806799,0.011641362,0.005469835,0.042117479,0.006194217,0.053909264,0.025948313,0.001642043,0.039673743,0.009517799,0.009899318,0.042723371,0.003602579,0.011501864,0.002400879,0.015884287,0.06462204,0.007266503,0.002234489,0.027186989,0.015856556,0.004755538,0.016033869
0.013937522,0.001316118,0.020347464,0.007427242,0.128770839,0.01616401,0.011808443,0.004472751,0.001093469,0.091706405,0.029414544,0.008662064,0.003361704,0.036353276,0.017774552,0.007696032,0.006699239,0.009629561,0.01494823,0.003741086,0.023840267,0.021888428,0.045141312,0.014942371,0.007508538,0.016434265,0.002932519,0.005033035,0.010729622,0.004809654,0.035876486,0.006086222,0.046766502,0.027207098,0.001807557,0.035757105,0.010628551,0.009538011,0.04200299,0.003275281,0.010465959,0.002297531,0.017265536,0.089167916,0.007324706,0.002268967,0.028320342,0.014198988,0.004615568,0.015102766
0.014150122,0.002480267,0.03014797,0.009033144,0.134721708,0.019266254,0.009216648,0.004355054,0.001247321,0.095725789,0.031983013,0.008173972,0.003067142,0.040314274,0.01555135,0.006098768,0.005977841,0.008940123,0.014199169,0.002898014,0.02338622,0.021207847,0.035132182,0.018938145,0.007247149,0.018394397,0.002186829,0.004216369,0.011727358,0.004867513,0.033818901,0.006278044,0.046484076,0.027080828,0.001367403,0.033662457,0.009894853,0.010476654,0.040985714,0.003144096,0.013680791,0.001857029,0.018664157,0.076762275,0.006263668,0.002155541,0.028301089,0.013789033,0.004607056,0.013803409
0.012972424,0.00154049,0.021016192,0.007724444,0.134415494,0.01345634,0.010690892,0.00354745,0.001489671,0.09066665,0.028896885,0.007014499,0.00280944,0.041716095,0.020831121,0.007004639,0.00599054,0.009844419,0.013910674,0.003852362,0.025491273,0.023835493,0.0387231,0.020558824,0.00611114,0.020211436,0.002397581,0.0048968,0.011147502,0.005422432,0.037807605,0.00593517,0.052512416,0.026117026,0.001610271,0.034563551,0.010472447,0.00944773,0.045984867,0.003766653,0.009782223,0.002047918,0.017785791,0.07049238,0.005772854,0.002338419,0.028379596,0.015212999,0.00514255,0.014748045
0.01432735,0.001662423,0.020143469,0.007998261,0.11071416,0.013313562,0.011780055,0.002315109,0.000625012,0.0797835,0.031886402,0.007084367,0.003645452,0.043366775,0.016512191,0.0081832,0.007556163,0.01005891,0.015036731,0.003989681,0.025425696,0.022820356,0.044726817,0.016004622,0.006256193,0.018943393,0.002498022,0.005567735,0.009807151,0.006131325,0.041064491,0.006292641,0.05892525,0.0290428,0.001907433,0.040965947,0.010937707,0.009478446,0.046029488,0.003775719,0.01317992,0.002236813,0.017276919,0.070554789,0.005627806,0.002958344,0.029580068,0.017187825,0.005397645,0.017834435
0.014028279,0.002697161,0.019076386,0.009199925,0.138307084,0.016193333,0.015364766,0.004354295,0.001326813,0.071637515,0.030071655,0.005481395,0.003674994,0.043917497,0.01848554,0.007171007,0.006551137,0.009899266,0.013931532,0.004195354,0.023414787,0.022924834,0.040576279,0.016275568,0.007310599,0.018244364,0.003140123,0.005108229,0.007898681,0.005380502,0.038703538,0.006510365,0.053261851,0.026447798,0.00181262,0.037921272,0.010790027,0.010158409,0.0406364,0.003787635,0.012320699,0.002003349,0.016578247,0.075267591,0.005989315,0.002931427,0.02927073,0.017869125,0.004841484,0.015889272
0.013828434,0.002558505,0.01860926,0.007379074,0.112482336,0.015636391,0.011550733,0.002398883,0.001523245,0.080012066,0.029113658,0.006786845,0.003718204,0.038756751,0.017129667,0.007611013,0.006719088,0.009457411,0.014880632,0.003585294,0.027346094,0.024993469,0.042114666,0.021026386,0.005854526,0.019297261,0.003881083,0.004948918,0.009917381,0.005608904,0.040145132,0.006268238,0.053905156,0.028499929,0.00166723,0.037696733,0.01075458,0.011335081,0.043111486,0.003841992,0.012155991,0.002159125,0.0189487,0.07568274,0.008633894,0.002663399,0.029967796,0.019330489,0.005300737,0.017411122
0.013522124,0.002168992,0.020563078,0.007514717,0.132878229,0.015478055,0.013368614,0.003206509,0.00089724,0.082008812,0.028226674,0.005958442,0.003680273,0.043927054,0.01792363,0.007382381,0.006913911,0.009139146,0.013438752,0.004101102,0.023125109,0.024224162,0.039601641,0.015943879,0.00791702,0.018482751,0.003509559,0.004980477,0.010552497,0.005196185,0.038896289,0.006078868,0.058822829,0.025614355,0.001555613,0.038100286,0.010135638,0.009082903,0.045873059,0.004021039,0.01279229,0.001962548,0.014903715,0.069857692,0.007116385,0.002563354,0.026859639,0.016858984,0.005719575,0.015831393
0.014042105,0.002208152,0.020143698,0.009074587,0.122810557,0.015195302,0.011661204,0.005123782,0.001060229,0.077972351,0.030345109,0.006117418,0.003242007,0.04089861,0.020400843,0.007883807,0.007962929,0.010159212,0.014716616,0.004012124,0.021989209,0.022324157,0.041419494,0.015019256,0.007427539,0.018434672,0.002576727,0.00525763,0.010962956,0.005534555,0.037847154,0.005982252,0.056367541,0.02695277,0.001530343,0.04049575,0.010269323,0.011488455,0.046506353,0.00370355,0.010623392,0.001923314,0.017752248,0.073556707,0.006204452,0.002520682,0.030286427,0.016835756,0.005626205,0.016121684
0.01478313,0.001677353,0.021957336,0.007926076,0.110442175,0.013972477,0.012286238,0.00282498,0.000965811,0.080066629,0.03052797,0.005802385,0.003506448,0.039219586,0.017681247,0.008533724,0.00706621,0.00998825,0.014888392,0.004223458,0.025547173,0.024432355,0.044257115,0.015161799,0.005342378,0.016437927,0.0025878,0.005101096,0.009765423,0.006148929,0.041022024,0.005760691,0.058490696,0.028489719,0.001829094,0.037596231,0.010144092,0.008811232,0.046884559,0.004158524,0.013983414,0.002283634,0.017794711,0.08392919,0.005301367,0.002722453,0.027200604,0.015923238,0.005835878,0.017240378
0.013127386,0.0017169,0.023609056,0.008234018,0.136452704,0.013715769,0.013030215,0.003231418,0.001061503,0.074149726,0.028321485,0.005330299,0.00333395,0.045567556,0.018799456,0.007675121,0.007707958,0.009774672,0.014154711,0.004093219,0.022126705,0.022667508,0.046943354,0.016474068,0.00824206,0.020441971,0.00262159,0.004969093,0.010697456,0.005733053,0.034316564,0.005757849,0.05287745,0.02691553,0.002025835,0.037801965,0.011198051,0.0086676,0.040056319,0.003295752,0.011492242,0.00237967,0.017468557,0.074297156,0.005393962,0.002596125,0.029706666,0.015225596,0.005030076,0.017831773
0.014291459,0.002571839,0.026962881,0.007289032,0.124587103,0.016370673,0.015626414,0.004671579,0.000965485,0.105186175,0.029347705,0.00707845,0.003096394,0.036361535,0.016252838,0.007013071,0.006511322,0.008881702,0.013877897,0.002752013,0.022542936,0.020760209,0.040294937,0.017280662,0.007541427,0.016268043,0.002416754,0.004772689,0.010966998,0.005190052,0.037709413,0.006112205,0.051711227,0.025630207,0.001496882,0.035348916,0.010342854,0.01046677,0.039502783,0.00328417,0.012590077,0.001721148,0.016881544,0.076962082,0.006816933,0.002397748,0.026326573,0.015748049,0.004680702,0.01497034
0.012865696,0.002025503,0.022852751,0.006393343,0.130124611,0.021174409,0.015408349,0.002821978,0.001090164,0.098602419,0.026131225,0.006578496,0.003481982,0.041907484,0.015915124,0.007095646,0.007349432,0.008401289,0.014587134,0.003374242,0.024443306,0.021104977,0.043749431,0.016996509,0.006718956,0.017379583,0.00266396,0.004472388,0.013085963,0.005197036,0.039078324,0.005910511,0.05270937,0.025003551,0.001541872,0.035562823,0.009731673,0.010390081,0.045486831,0.003198667,0.012958272,0.002243376,0.015278263,0.065975697,0.006904109,0.002375058,0.026230186,0.016923885,0.004597685,0.012257566
0.014089356,0.002061315,0.017447138,0.00786839,0.126077859,0.016801496,0.013002427,0.003570281,0.000983271,0.100326967,0.026842263,0.007224229,0.003851639,0.037081462,0.016902933,0.007698094,0.006799231,0.008848699,0.015495404,0.003434785,0.024626202,0.020691636,0.048368348,0.012120593,0.006295748,0.014104165,0.003315578,0.005379855,0.00852884,0.004863786,0.037271008,0.006785163,0.04849792,0.029920909,0.002001342,0.035163787,0.013491841,0.01058053,0.043531957,0.003371109,0.011324647,0.002574423,0.017809941,0.080185459,0.007495221,0.002264189,0.026386168,0.017761814,0.004893402,0.012244242
0.01406204,0.001687773,0.034757134,0.007442922,0.143919715,0.016218684,0.011179957,0.00305832,0.00108365,0.102927085,0.031920134,0.010070077,0.003329642,0.034053827,0.015964576,0.006519934,0.005705147,0.009299554,0.014243195,0.002686173,0.022386145,0.017929409,0.032285723,0.016521155,0.00608713,0.017566279,0.002142709,0.004206726,0.012166062,0.005620718,0.036196536,0.00625189,0.043163209,0.025519877,0.001408253,0.030887306,0.012582473,0.008743794,0.041866436,0.002700108,0.013670221,0.001745972,0.016976911,0.079517128,0.006333861,0.001768104,0.027039611,0.014991586,0.004337879,0.015936706
0.014187437,0.00171986,0.023647073,0.008468557,0.132631023,0.015083281,0.011942982,0.003011975,0.001057258,0.094698859,0.026890676,0.007866485,0.003237147,0.042076455,0.019872419,0.007376595,0.006423449,0.009773585,0.013853311,0.004107166,0.023783467,0.025961742,0.035415728,0.013369877,0.00588917,0.017599717,0.002534998,0.004537333,0.012295671,0.004619653,0.036019415,0.006268492,0.052697461,0.026567042,0.001492267,0.033938795,0.017174393,0.009557291,0.04238879,0.003615662,0.010849406,0.001978122,0.017006523,0.07453751,0.006006195,0.002272702,0.028018149,0.016467402,0.004567194,0.013084176
